symbol,date,calendarYear,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
AVGO,2023-10-29,2023,FY,8.631084337349398,3.3932530120481927,4.357831325301205,4.248915662650602,3.419036144578313,5.780240963855421,-5.670361445783133,5.780240963855421,9.843614457831325,349139500000.0,374179500000.0,24.793317710552476,9.747326837711828,19.30547414984794,19.800345942267338,14.554756544939137,14.554756544939137,10.44639716351657,18.20470468035419,20.690047000276472,21.22041059377304,0.040333448378083836,0.05050416810472605,1.6353593463398366,0.5384087509092655,1.2182543543835749,2.8152599594868333,9.991985203452527,1.284263598920608,0.021896691723508797,0.5428916347109786,0.0,0.14665401044138585,0.6522007658418084,0.02499308819463644,0.012619001088807615,0.11786179921773142,0.06061029062787906,21.007402299469398,0.22541710292527897,0.5557002486089736,-7.558915662650603,13442000000.0,-23532000000.0,-28026000000.0,63579000000.0,3056000000.0,1104000000.0,1911500000.0,32.13964655629694,39.68460778147183,62.24907898283763,11.356689917564998,9.197520661157025,5.863540569020021,0.5870435217608805,0.10891566265060242
AVGO,2022-10-30,2022,FY,8.118092909535452,2.8105134474327627,4.091931540342299,3.9882640586797065,3.0356968215158924,5.552322738386308,-6.849877750611247,5.552322738386308,10.086063569682151,192270900000.0,219369900000.0,16.726481078729883,5.790768906424118,11.488461998087953,11.787083128984797,8.466726848386102,8.466726848386102,6.606930096678011,11.452357086922474,13.107666108986615,13.448375429131927,0.05978543815002686,0.08483863132694547,1.7400590074419833,0.5394612895739191,1.414722004698512,2.6239364719228586,8.189407023603914,1.4559373640713353,0.036573397222356585,0.6117442366246194,0.0,0.14814926362075717,0.6925009215142869,0.025334608030592735,0.012769930427973376,0.08507223113964688,0.046170526759630154,18.7379227428291,0.19734900938751107,0.5103445213993962,-8.543520782396088,11452000000.0,-28016000000.0,-32036000000.0,64400000000.0,2514500000.0,1042000000.0,1611000000.0,32.51724241785381,32.793482175009004,63.253961109110556,11.224814063556456,11.130260521042084,5.770389610389611,0.5061869743273592,0.10366748166259168
AVGO,2021-10-31,2021,FY,6.695121951219512,1.6429268292682926,3.357073170731707,3.2490243902439024,2.9665853658536587,6.094878048780488,-7.2768292682926825,6.094878048780488,10.15,216521000000.0,244088000000.0,32.14385391923991,7.887832422586521,15.730964835803547,16.254110051797912,8.664652447076714,8.664652447076714,8.892094717668488,16.61479817575386,17.733798314443476,18.323549283086855,0.03111014635993737,0.0615229007809866,1.589899555804554,0.5257377266110891,1.8764549724321014,2.6406623149180066,4.519363395225464,2.0433491686460807,0.028690057777305666,0.922209026128266,0.0,0.17683060109289617,0.7254730713245997,0.03218541121766928,0.016138433515482695,0.07333222976328423,0.06207650273224044,15.010075616659847,0.12191151073130813,0.32468909669333845,-8.833231707317074,10305000000.0,-29835000000.0,-33995000000.0,67477000000.0,2184000000.0,961000000.0,1150000000.0,27.537887067395264,37.374127852159155,44.63558363190647,13.25446644133269,9.766114180478821,8.17733230531997,0.26955860578654606,0.10804878048780488
AVGO,2020-11-01,2020,FY,5.942288557213931,0.736318407960199,3.0002487562189053,2.8850746268656717,1.8950248756218906,5.945522388059701,-9.03681592039801,5.945522388059701,10.656467661691542,141222600000.0,174666600000.0,47.71033783783784,5.911863697253851,11.709029102064507,12.17646145887222,5.908648173716582,5.908648173716582,7.31189718687207,15.700368539325842,14.48193350468452,15.060062079668908,0.020959818046120095,0.08212566543881787,1.7180034308187941,0.5407662017831509,3.0062022471910113,1.8670538377020875,2.2588632526730446,4.074662162162162,0.03918636252271237,1.8695945945945946,0.0,0.20797052913596786,0.7931860982708441,0.038388193350468454,0.0193821165438714,0.0670528602461984,0.08271935699933021,9.924739066269016,0.06911741915912965,0.18848700967906265,-10.494962686567165,5524000000.0,-36328000000.0,-40137000000.0,68262000000.0,2778000000.0,845500000.0,938500000.0,35.09732920294709,29.419591207096026,35.296471268800616,10.399651719634306,12.4066985645933,10.340977068793618,0.12384419061963935,0.11517412935323383
CDNS,2024-12-31,2024,FY,17.113048095217025,3.8917304544046725,4.647843753226258,4.122269663584207,10.267447605563175,17.232194740645696,6.268797103373007,17.232194740645696,9.410284205713612,81488357520.0,81320510520.0,77.20473026592539,17.55736314934897,64.64503024471044,72.88703178596953,17.435968228196895,17.435968228196895,17.521199078526884,48.78743732575489,64.51187656826261,72.7369015097374,0.012952574234189818,0.013719861757252903,0.5298259705946922,0.2759137519023382,-0.1006981503245976,2.9312198700099628,17.77343122935828,1.1942871706250402,0.0,0.0,0.06082028516369679,0.3337653277210691,0.3313177295358105,0.11307912174913987,0.030711892277620924,0.7309283901238366,0.08429147749406196,38.84480382289328,0.13431919023423916,0.17588242910397583,-3.233811557010752,2645974000.0,1700173000.0,-284825000.0,6223769000.0,593619000.0,48374500.0,219686000.0,53.51298697940906,9.613825378611866,446.0105404405837,6.820774182170885,37.96615661566157,0.8183663095482925,0.22584067282069542,0.5255740896420512
CDNS,2023-12-31,2023,FY,15.182904510711595,3.864949643813038,5.008430438672364,4.627917336411996,4.226396813435246,12.6373834828737,5.685564312256618,12.6373834828737,3.126493702228442,73371302970.0,73169183970.0,70.47181078698047,17.939255285959415,54.38230665976863,58.85368735025143,21.55272097021653,21.55272097021653,17.889837268391627,51.54102404851969,54.232497442883655,58.69156063378288,0.014190071020351133,0.0169912888218673,0.23677110312310623,0.142170258317722,-0.14237442150419474,1.2422264086186965,34.578554649716736,1.2958591702972884,0.0,0.0,0.05631559619030481,0.3525185660782213,0.33030972268939135,0.07597452074451369,0.025061943977314347,0.7302343805656479,0.07961176395224824,33.150628090496014,0.22736394471317992,0.2742159653792941,-2.4344515760205807,385350000.0,1531583000.0,-289003000.0,2812048000.0,496744000.0,69153500.0,154833000.0,45.22606434349653,76.51189198259475,152.41382996085426,8.070567388481741,4.770500252209575,2.3947958009699386,0.30583464124918375,0.3805131022603673
CDNS,2022-12-31,2022,FY,13.133275319139521,3.1303770676774905,4.579288932809239,4.1212656435519435,3.2699909291366454,10.122172729887389,3.7471810264087493,10.122172729887389,2.842985567740175,43565246720.0,43430999720.0,51.31650166322712,12.23152611183704,35.07968209847217,38.97831731651038,15.870110527326196,15.870110527326196,12.193834469769925,36.180891730569776,34.97158350068524,38.85820501235149,0.019486909036836968,0.0256552891157367,0.2725126433775222,0.1456234496272292,-0.11183661908471032,1.2664332312331565,46.81634254818174,1.4628553793382901,0.0,0.0,0.0679773075802183,0.3513877291801316,0.3365507309515481,0.1000206136755633,0.03487502379469683,0.9171896920918555,0.07592936891691032,26.70093427664983,0.2241885785252469,0.24909203899082974,-3.9679791148902277,359071000.0,1016228000.0,-685191000.0,2459407000.0,415558500.0,23556500.0,121863000.0,49.8773765918582,46.27336036789973,125.72371731566669,7.317947032113579,7.887907796149682,2.903191281590563,0.3092594002505544,0.4580232892572954
CDNS,2022-01-01,2021,FY,10.925778050778051,2.5445880133380134,4.025381712881713,3.780847812097812,4.0032175032175035,10.020602989352989,5.773414648414648,10.020602989352989,1.332953082953083,50967470400.0,50226118400.0,73.23385908571674,17.05599355340461,46.2937463554468,49.2878870722393,18.5966852691399,18.5966852691399,16.80790403996461,54.13913247812116,45.62037643579501,48.570965605075834,0.013654886038840963,0.020288960623009455,0.126825690751366,0.0792440278239126,-0.7991092168675348,1.7666030013642564,45.88274440518257,1.5819384874022027,0.0,0.0,0.06325387083517946,0.37957977996442055,0.2648298713790373,0.06074800310275233,0.022381371802302624,0.5117060182705697,0.0703055038343589,23.952283621720714,0.20661458519868428,0.21582168255043296,-0.8576190841815842,744544000.0,1579052000.0,70145000.0,2212078000.0,341447000.0,0.0,95838500.0,42.06770096417829,0.0,137.58091047080512,8.676490315237496,0.0,2.6529843330078378,0.25393561805029785,0.24453390078390078
CDNS,2021-01-02,2020,FY,9.801302753097966,2.1577770633621696,3.305916822539163,2.9595401274257656,3.4080693242927285,9.10764700724807,5.481138210194061,9.10764700724807,1.342727086743044,37344711040.0,36763072040.0,63.22710641266144,13.91957818636687,41.26843091448766,46.0983781688637,14.979719777394308,14.979719777394308,13.70278257297818,46.002717937808924,40.62568048958916,45.38040194591098,0.01581600134400183,0.021692737135716234,0.1391056943832736,0.08777825166390983,-0.7278220609397484,1.8556377446009578,31.112439153694154,1.5320937823799108,0.0,0.0,0.05755917776756492,0.3853052546674464,0.2512606988231453,0.10477477616855375,0.03533986285689579,0.631514093888208,0.07352814557132585,21.02798411171117,0.19105909860949696,0.199669518489521,-0.8513551774023849,681779000.0,1500341000.0,20820000.0,1985581000.0,321516500.0,0.0,65879000.0,46.05023275265376,0.0,90.74998854329651,7.926127148162263,0.0,4.022039075254095,0.23691926813203915,0.34637669511339725
CDW,2024-12-31,2024,FY,156.94095665171898,8.055306427503737,9.546337817638266,8.630044843049328,5.363976083707025,17.583707025411062,-27.08744394618834,17.583707025411062,46.38565022421525,23286552000.0,28774952000.0,21.60563369827426,1.10895207798578,18.23107492366711,20.166755001299038,9.897799124410252,9.897799124410252,1.3703206388966935,17.425635559861927,22.5279511469506,24.9198510435611,0.04628422447428027,0.04958655965898257,2.5468185489012622,0.40821206671026816,3.3236843698903895,1.346832529592284,7.698368298368298,1.1850992763035815,0.014261450127953679,0.3081276674707738,0.0,0.0,0.4071969696969697,0.09598371565019964,0.005838456666365061,0.4453323646930621,0.0,56.45306311419751,0.13134950039132867,0.12386512515227435,-52.848094170403584,1898700000.0,-3624300000.0,-4952600000.0,8187900000.0,5341850000.0,3131150000.0,636700000.0,98.13371780157819,75.27152467324944,13.474655867482298,3.719414775847105,4.849111288557656,27.087890302329424,0.45811195647553876,0.9162929745889388
CDW,2023-12-31,2023,FY,158.8112927191679,8.204309063893016,11.87741456166419,10.776374442793463,4.3736998514115895,15.174591381872213,-27.790490341753344,15.174591381872213,44.84026745913819,30597272000.0,35817472000.0,27.70739110748891,1.431384356287425,19.13884531181585,21.09429300241296,14.98030452876377,14.98030452876377,1.6755928143712575,18.38868056268611,22.404123350222054,24.693189934505344,0.036091452858934614,0.047406187061382464,2.844014687882497,0.4372657061560002,2.6800492863743712,1.2320837927232635,7.4179170344218885,1.447704428144526,0.010507472692336754,0.2911346554378339,0.12531811377245508,0.0,0.4353236077864595,0.09270031900919497,0.006933008982035928,0.5474695234577023,0.004383420658682634,52.92620661204861,0.14318980949489724,0.14721055788842233,-48.594725111441306,1263000000.0,-3740600000.0,-4537100000.0,7370400000.0,4870700000.0,2851150000.0,734150000.0,86.02498128742515,62.87910498115712,14.581579325897629,4.242953552997221,5.804790003123915,25.031582096991468,0.5406609547123623,1.1010401188707282
CDW,2022-12-31,2022,FY,175.6560650887574,8.243343195266272,9.880917159763314,8.935650887573965,2.331360946745562,11.858727810650887,-31.287721893491124,11.858727810650887,46.84615384615385,24144016000.0,29926716000.0,21.663540601166446,1.016645795348798,18.073221049479752,19.985113815081533,15.058950913740413,15.058950913740413,1.2601412287830491,14.829154154898172,22.401913316865034,24.771720884032778,0.04616050618919404,0.05003724318274143,3.8033431048462547,0.4643719300917641,2.8654179673950746,1.3268379454629986,7.361900721255834,1.1986541049798116,0.011704763615133455,0.2535666218034993,0.12427627617511695,0.0,0.44422952442599856,0.09566584325174039,0.005381347189530374,0.43977976600137647,0.0038359994441801025,46.898829111769814,0.15712418274569226,0.15271097957002508,-53.88572485207101,1616900000.0,-4230100000.0,-4964200000.0,7788300000.0,4601400000.0,2967750000.0,863900000.0,72.2877883842063,54.02209095535119,15.32218380975863,5.0492622358294,6.756495232694148,23.82166958260435,0.6951287968564835,0.9452662721893491
CDW,2021-12-31,2021,FY,150.33068592057762,7.137906137184116,5.664981949458483,4.942960288808664,1.8635379061371842,5.095306859205776,-38.30541516245487,5.095306859205776,51.939350180505414,28362030000.0,35146630000.0,28.6890855755614,1.362196937677707,36.148394086158554,41.4286152497809,40.18992489726513,40.18992489726513,1.688053773149927,21.40216173425892,44.79560285495794,51.33892784107508,0.03485646126176441,0.024137905502532787,9.979736431911578,0.533562131612043,4.13140908537328,1.271212715855573,9.403578528827039,0.7936475824398139,0.008278673987722317,0.23750758648593973,0.10323810804580036,0.0,0.4553994878555086,0.1274534794799898,0.004802889418274034,0.5230125523012552,0.0034868977176669485,28.606310445007193,0.12399047688413248,0.13752712703800568,-60.62996389891697,1382100000.0,-5305300000.0,-6015600000.0,7744500000.0,4045750000.0,2601300000.0,843800000.0,78.87694036732498,65.88588188241569,19.624861612654545,4.627461439303018,5.539881831610044,18.598857266062957,1.400878560294743,0.7220216606498195
CDW,2020-12-31,2020,FY,129.50561009817673,5.52945301542777,9.216690042075736,8.108695652173912,9.889200561009817,9.096072931276296,-12.229312762973352,9.096072931276296,29.811360448807854,18793254000.0,21479254000.0,23.83418389346861,1.0176393123054013,14.299059575439395,16.252922252010723,14.488670110245934,14.488670110245934,1.1630840124543116,13.52427528019141,16.34273301377159,18.575848828158783,0.04195654461968109,0.061527397011714946,3.1579677742656695,0.43834473016790265,1.6912227679133611,1.5272041659184772,4.723047127178825,1.6668357641090679,0.011685044005684169,0.2785034876347495,0.10997157167997834,0.0,0.3254251072800625,0.120216084607776,0.008555570596994721,0.37124060150375937,0.0023013401922295927,33.64025754529719,0.0944581332066902,0.12508526738264827,-24.988253856942496,2055200000.0,-1743900000.0,-2094100000.0,5402500000.0,3494700000.0,1961700000.0,685600000.0,70.99588466224449,49.960412652221216,18.181341512970754,5.141143063945881,7.305784332503352,20.075526315789475,0.6078945339603732,1.1079943899018232
CHTR,2024-12-31,2024,FY,385.04463298843626,35.53021456803525,100.86582652306681,22.09541771582912,3.2084140245383,137.75210279210518,-69.6694173912271,108.95326666770912,693.1432494580978,49037134483.49,142511134483.49,9.647282015244933,0.890208486584188,3.398276817982675,15.51317130132553,3.1460277464226594,3.1460277464226594,2.5871132701005717,6.658154292818631,9.876031495737353,45.0841931298608,0.10365613842528591,0.06446135226486892,6.026368127285559,0.6261365151313159,4.367127639693515,0.3138810618419101,2.5087014725568944,2.4654023577652486,0.0,0.0,0.011818099301080149,0.0,0.19780029329422744,0.780942480942481,0.20457474811654716,1.2993197278911566,0.011818099301080149,295.1279234642522,0.0739849347916799,0.04223655127715088,-891.4445557013073,-9253000000.0,-9967000000.0,-126080000000.0,63334000000.0,3031000000.0,905500000.0,0.0,20.52110374875193,13.21375678788876,0.0,17.786567646109138,27.62272727272727,0.0,0.32610508757297746,78.7704088072377
CHTR,2023-12-31,2023,FY,365.97857484872077,30.541219359891965,96.73061641898633,23.390137275844406,4.751749950880711,98.64069926242922,-563.5816715366853,74.29887158739572,690.0760700880571,57994238511.840004,155062238511.84,12.726407397814352,1.0620293828966982,4.018169369627937,16.617260318578797,5.23130421358831,5.23130421358831,2.839603686557401,7.477203130091619,10.743590280041571,44.43044083433811,0.07857677101958414,0.06017839167398478,8.819862890131697,0.664277513196959,4.680682804513453,0.3126986529438474,2.4207787201233617,2.7433947918646644,0.0,0.0,0.003955536835936785,0.0,0.6712887161753616,0.7581930298621216,0.20039555368359369,1.2583946642134314,0.012672368011427106,225.95687209115746,0.0708936634345689,0.09418402777777778,-868.1979972841705,-9082000000.0,-84091000000.0,-128343000000.0,129247000000.0,2943000000.0,941500000.0,0.0,19.81842987162818,10.172578955246221,0.0,18.417200674536257,35.88077336197637,0.0,0.4110589933249143,73.34047914314193
CHTR,2022-12-31,2022,FY,334.4987415121068,31.300046987221872,92.41408531835538,37.782964731162785,3.9937745413962626,77.70213444958404,-539.6177635785161,56.463922547275224,632.5581602705439,54765110449.50813,151723110449.50812,10.833849742731578,1.0137557004462652,3.669354133970394,8.974944354229455,6.005604830519589,6.005604830519589,2.8085430093204273,7.252192077315048,10.165702542680611,24.864488765897757,0.09230329234267802,0.11142130363501905,10.703256936067552,0.6753457927111948,4.634482099326036,0.3329465395772897,2.625548726953468,2.551718242434604,0.0,0.0,-0.004701788160379105,0.0,0.6898417552915453,0.5911557788944724,0.1633223501536411,0.9910142648545434,0.00870015919440228,199.41107579139842,0.06983511100585289,0.11277189068600112,-799.6109382487844,-8048000000.0,-87149000000.0,-127957000000.0,127689000000.0,2750000000.0,838000000.0,0.0,19.735755803191292,10.569412337267309,0.0,18.494351249572066,34.53361344537815,0.0,0.5543370983660489,54.6311205871926
CHTR,2021-12-31,2021,FY,281.38605953396615,25.33901012095272,88.414307123797,47.28061106367714,3.2721841604410367,98.85154012806566,-450.8753988260285,76.49615217004421,520.4896195837641,119746913180.5183,210706913180.5183,25.729891100240287,2.316994566396778,7.37403246385358,13.789372775278476,8.52291197014365,8.52291197014365,4.076988374685931,10.65791164291949,12.975362595019293,24.2638085191753,0.03886530246490865,0.07251961465519267,6.516797153024911,0.6425739169491407,4.600910470409712,0.28624177235511317,2.60738171909834,3.052443609022556,0.0,0.0,0.008320111450795248,0.0,0.7085921216076805,0.4652380072664573,0.14618242328083278,0.8084537185660781,0.008320111450795248,208.83624545595652,0.06576323960714812,0.11208246032319437,-663.1467765319104,-8892000000.0,-82812000000.0,-120769000000.0,126386000000.0,2390000000.0,743500000.0,0.0,18.213981657056618,9.444265751760122,0.0,20.039550213260952,38.64779005524862,0.0,0.3312455516014235,41.13369606011985
CHTR,2020-12-31,2020,FY,236.5622269789115,15.847214905837221,71.62232882023638,32.49121715330872,4.908603499697563,148.9352931606632,-355.1605798729068,117.0834732568141,425.93693694770434,134504016888.8522,216258016888.8522,41.74550493136319,2.7965157263208145,9.236644478014847,20.360886601400576,5.650242255360311,5.650242255360311,4.496289100959565,11.947296662551915,14.850845823983807,32.73660564469455,0.0239546749199506,0.049113774835876374,3.476244486452426,0.5738457484431994,4.516546047179713,0.39554430379746836,2.1842515592515594,3.9613710554951034,0.0,0.0,0.007297752458573299,0.0,0.710726322067043,0.546353522867738,0.16541572239432814,0.8198680956306678,0.007297752458573299,204.32218836682426,0.052974443692711905,0.07723840345199569,-547.3056013859929,-5969000000.0,-72210000000.0,-110019000000.0,130879000000.0,2214000000.0,774500000.0,0.0,16.703016820175897,10.490244086183518,0.0,21.85233984552476,34.79423328964614,0.0,0.13534971644612476,39.131111666927666
CTAS,2024-05-31,2024,FY,23.601406254611277,3.865090061286927,5.114903150915369,4.107876796552979,0.8411335622165602,10.61545650398906,1.9233224794152657,10.61545650398906,6.8094891444423675,68916667880.0,71242732880.0,43.85150082209633,7.181351745381054,33.13650229519358,41.25975738664393,15.96634114946534,15.96634114946534,7.42373564845521,28.227721649839907,34.254920532498375,42.65235050697115,0.022804236599722267,0.024236691229883648,0.618130226032418,0.290995010588607,0.9216310591289443,1.7419600233850454,20.53437561048243,1.323359370625455,0.007703637107418432,0.3378160489490911,0.0,0.0,0.3854724115444773,0.19688082543306243,0.042668065771107835,0.9255963145140873,0.012190340031354805,30.383682251593783,0.20900466054475744,0.2789235087960918,-8.29339271836542,1356688000.0,782046000.0,-1667238000.0,6613135000.0,1198587500.0,320729000.0,964361500.0,47.32152222424261,25.21192929247878,30.49232118698244,7.713192282158077,14.477273665402782,11.970226791255994,0.36410022120428914,1.0070263543623896
CTAS,2023-05-31,2023,FY,21.68274140390575,3.3154852673520585,3.929888336858675,3.1155123222981946,0.3053495007132668,9.503630281863348,1.134367160214472,9.503630281863348,6.836600423040976,47992703200.0,50536947200.0,35.60263143448491,5.443961065676744,30.03647683647784,37.88782960515669,12.420516844522728,12.420516844522728,5.732562547861678,22.74721750606299,31.62880485463264,39.89638250421369,0.02808781148214214,0.0263936997822619,0.6905804006536256,0.31222581881681505,1.145191288018595,2.3888706422928276,16.206343498273878,1.1853131653326014,0.009374695943361657,0.33376384448186586,0.0,0.0027791109317859847,0.3981550733435396,0.20722624786114027,0.037558720061743905,0.8092369281604841,0.011754051178065123,26.62622371239064,0.1950001419069749,0.2620761683348624,-7.216821412760097,1708397000.0,461211000.0,-1743911000.0,6686112000.0,1090460500.0,276898000.0,1453689000.0,47.73746283506294,23.767136875939844,119.39092077569344,7.645986575807485,15.357339922988368,3.0571838932857083,0.3488651356397254,0.8143760145604801
CTAS,2022-05-31,2022,FY,19.03243854921878,2.9944098204939325,3.725877660605591,3.1426961772573954,0.2192237234908696,8.016215639902299,-0.3063282673593611,8.016215639902299,7.408226069088513,41095471040.0,43973442040.0,33.255301034102985,5.2321198748379745,26.726588758637508,31.68616830370877,12.422320515471272,12.422320515471272,5.59853225282607,22.096696277372484,28.598287644906918,33.90519320283773,0.030070393859147747,0.03155951172180554,0.8972993135835966,0.3643486837777038,1.4461831535552445,1.8368353467467844,17.866935302327676,1.244277798952383,0.009127988814993274,0.30355401587852626,0.0,0.002991931080167329,0.42156696684135125,0.15652190878790342,0.030641448379831127,0.6021300922439523,0.013916680957911933,23.239756534755504,0.18398493606288602,0.26222170069358125,-7.955683228007599,1199093000.0,-126418000.0,-2207077000.0,6127383000.0,975960000.0,241145000.0,1340378500.0,47.768244763897805,21.74190643626932,120.06320855911343,7.641059490547976,16.787856256759337,3.0400653487474583,0.3735440705447924,0.5831814833481952
CTAS,2021-05-31,2021,FY,16.9640234948605,2.6483399126570935,3.2437496424280567,2.9017439975589756,1.1767454278467495,8.791137460190324,0.8732693517935809,8.791137460190324,6.70980652974045,37020522000.0,39243409000.0,33.322761771716195,5.2021856740965156,27.206168702323733,30.41274491279667,10.038518951572557,10.038518951572557,5.5145494734652925,22.12652691629581,28.839755574172877,32.23886976595168,0.030009517423876413,0.03288095181369944,0.73661597132419,0.3298027649738255,1.2533255976152338,1.4701055020849652,14.107443233886569,1.2248237572999403,0.012191265158281669,0.406246624565244,0.0,0.0031336333002638995,0.40325183629659156,0.10543527786351543,0.02016064437618214,0.36981474464558667,0.0157433455961913,22.887621213294125,0.16496678848643784,0.22602200594103036,-6.475369252626962,909224000.0,366333000.0,-1705667000.0,5717708000.0,897180500.0,230890500.0,1235605000.0,47.39192899720924,22.15775409298341,124.03536033589282,7.701733348340678,16.4727886440252,2.94270923236378,0.30125110938713023,0.34200564486908097
CTAS,2020-05-31,2020,FY,17.061724589658628,2.109590525545195,3.110028800955537,2.555468328581336,0.35014352315635355,7.790711451028743,-0.20793278492717884,7.790711451028743,6.768763967018572,26053663360.0,28613692360.0,29.74036868305791,3.677236710175692,20.17344661911926,24.551272773875464,8.053179789082723,8.053179789082723,4.038561430152206,18.54735600429626,22.15568641631365,26.963677103338316,0.03362433097776849,0.040731085887493405,0.836247937532185,0.3527342326514674,1.659407274214594,2.609254458057264,11.032004023037583,1.4742333942516126,0.010284772482759216,0.3058729254586279,0.0,0.003034528702407299,0.43306372911719015,0.17831361310988994,0.03250318978365927,0.6075377321904852,0.016292596314529607,19.229983071958248,0.14101582611420616,0.20146488219861575,-7.3371391452184636,1424504000.0,-86347000.0,-2124984000.0,6309085000.0,893982000.0,228507500.0,1149015500.0,44.838292788266116,21.891724559455696,111.76479057333336,8.140363455040333,16.672966947336523,3.2657869989968704,0.27078278265159333,0.5545604723742005
CSCO,2024-07-27,2024,FY,13.307692307692308,2.5525599802127132,2.6910709868909226,2.5253524610437794,4.416027702201336,11.243383626020282,-6.040563937670047,11.243383626020282,7.906999752658916,193578840000.0,217032840000.0,18.757639534883722,3.5979190751445085,17.792172794117647,18.959729676787465,4.25850452075588,4.25850452075588,4.033842722524766,13.78248809297009,19.947871323529412,21.25688932419197,0.053311611950975626,0.05274336802514159,0.6811272191301669,0.2488646684831971,1.4894265574395122,0.9082889808791642,12.108349900596421,1.054263565891473,0.03297881111385934,0.6186046511627907,0.05228332992584057,0.14837462595022582,0.5616696004436835,0.06158088235294118,0.012452837202386484,0.2672516952532908,0.0571343605375165,25.4113507990831,0.10755638630969754,0.18923974034547256,-12.83656937917388,-3722000000.0,-24422000000.0,-42094000000.0,68247000000.0,9614500000.0,2308500000.0,3508500000.0,67.99611545824582,44.319367588932806,64.88247694334652,5.367953706475107,8.235677083333334,5.62555588496887,0.22702774050201288,0.16571852584714322
CSCO,2023-07-29,2023,FY,13.925726850720743,3.081602736379184,4.8585389689714145,4.651111654043489,6.3879794771561205,10.836305888101636,0.9772782799902272,10.836305888101636,2.154409968238456,213204370000.0,211472370000.0,16.903541584079917,3.7405587915365452,10.721330081464348,11.199473131270683,4.806988704259013,4.806988704259013,3.710171760412646,12.104193806879973,10.634233631700694,11.108492409518307,0.05915920016085974,0.08928991464855997,0.18918675174170857,0.08238424380473629,-0.09913571060614733,1.3845220224216679,35.20140515222482,1.5766272893046855,0.029558493571215257,0.49964322524379606,0.04347520965647918,0.13247833257307273,0.3961925146290696,0.04269335210700995,0.01489525948278887,0.4918887601390498,0.041282150250885996,27.410705431142354,0.17050353668879534,0.20509276573602822,-5.528096750549719,12039000000.0,4000000000.0,-14151000000.0,54477000000.0,9866500000.0,2297000000.0,3106000000.0,58.952770272641146,39.73852671216757,62.605789597552366,6.191396915055399,9.185041072200605,5.8301317233809,0.28437760692625075,0.20742731492792574
CSCO,2022-07-30,2022,FY,12.36378896882494,2.8326139088729017,3.1717026378896884,3.0573141486810553,4.6203836930455635,9.5378896882494,-0.2637889688249401,9.5378896882494,2.36810551558753,189192900000.0,191628900000.0,16.01700812732814,3.6695870589832613,14.304619688492362,14.839822731194603,4.756817438966133,4.756817438966133,3.7168357352056947,11.410557341907824,14.488802358989869,15.03089654090517,0.06243363255175009,0.06738624969541669,0.23923264526186105,0.10122125061168911,0.14505180421579136,1.4320202808112326,38.80277777777778,1.1197087707416187,0.03289764045056659,0.5269217744666441,0.04075101344143375,0.1313885602343038,0.4348098976617519,0.0360653258732799,0.009251895959811471,0.24374041900868676,0.03658087165661307,24.65534581637804,0.16332796284275766,0.22232678951231907,-6.182913669064749,11077000000.0,-1100000000.0,-17512000000.0,53947000000.0,10336500000.0,2321500000.0,2063500000.0,74.52634947727758,43.11797607333368,48.543166399088506,4.897596656217346,8.465146865409908,7.519080996884735,0.29698539210016844,0.11438848920863309
CSCO,2021-07-31,2021,FY,11.79962103268593,2.508526764566556,3.660350544765514,3.4964471814306015,5.807200378967314,9.776172430127902,-0.12126954050213169,9.776172430127902,2.8327806726669826,233772140000.0,236123140000.0,22.072716457369463,4.692523585852503,15.126966481169923,15.836075057580274,5.66377080557238,5.66377080557238,4.739715363924686,15.17695976346574,15.279095379836935,15.995335320417288,0.04530479979350833,0.06314696011252667,0.2792489400363416,0.11821902212375765,0.15111196811929553,1.4895837300529382,29.569124423963135,1.4591634406571616,0.026363278361570375,0.5819091681616467,0.043197237946123894,0.13145850897266048,0.4285978030093234,0.04477805099003494,0.013890561644385563,0.3716433941997852,0.03534866915572685,23.490110246864617,0.13833301847817592,0.19010949560222581,-5.522264329701564,12855000000.0,-512000000.0,-17110000000.0,56980000000.0,10334500000.0,2290000000.0,1420500000.0,74.33638443935926,48.099196607900026,31.747098861861193,4.910112359550562,7.58848433530906,11.49711353431687,0.2565960024227741,0.16390336333491237
